b1	v	ncl
-19.448721	0.191699	1
-19.457765	0.191699	1
-19.491667	0.075371	1
-19.491667	0.099799	1
-19.516696	0.013190	1
-19.507999	0.013190	1
-19.507999	0.043375	1
-19.507999	0.011009	1
-19.507999	0.110278	1
-19.507999	0.110278	1
-19.507999	0.110278	1
-19.590542	0.110278	1
-19.542240	0.110120	1
-19.542240	0.110120	1
-19.542240	0.110120	1
-19.522106	0.036378	1
-19.635966	0.137799	1
-19.647505	0.137799	1
-19.650912	0.043567	1
-19.650912	0.043567	1
-19.598336	0.043567	1
-19.626542	0.043567	1
-19.630475	0.079710	1
-19.614225	0.079710	1
-19.614225	0.079710	1
-19.711406	0.172165	1
-19.711406	0.172165	1
-19.770470	0.172165	1
-19.856547	0.172165	1
-19.883536	0.134655	1
-19.883536	0.026170	1
-19.770080	0.112286	1
-19.770080	0.068696	1
-19.833012	0.012858	1
-19.738881	0.012858	1
-19.712783	0.042587	1
-19.670538	0.042587	1
-19.566493	0.042587	1
-19.522182	0.042587	1
-19.561106	0.042587	1
-19.605846	0.042587	1
-19.605846	0.089402	1
-19.529760	0.139374	1
-19.529760	0.131797	1
-19.524415	0.131797	1
-19.524415	0.013539	1
-19.524415	0.013539	1
-19.462481	0.085077	1
-19.462481	0.085077	1
-19.349912	0.085077	1
-19.349912	0.214935	1
-19.349912	0.214935	1
-19.383870	0.231516	1
-19.428367	0.216632	1
-19.428367	0.166213	2
-19.502604	0.166213	2
-19.468738	0.166213	2
-19.444839	0.054272	2
-19.444839	0.054272	2
-19.444839	0.267504	2
-19.399710	0.505775	2
-19.424015	0.505775	2
-19.536075	0.419796	2
-19.633910	0.418367	2
-19.641381	0.418367	2
-19.665266	0.283526	2
-19.694486	0.059212	2
-19.694486	0.101185	2
-19.669773	0.131883	2
-19.669773	0.336450	2
-19.736678	0.045455	2
-19.800979	0.028116	2
-19.822589	0.195626	2
-19.822589	0.206452	2
-19.740633	0.206452	2
-19.772692	0.206452	2
-19.756216	0.206452	2
-19.655714	0.106044	2
-19.659443	0.106044	2
-19.726093	0.370792	2
-19.798117	0.255575	2
-19.798117	0.217909	2
-19.798117	0.217909	2
-19.798117	0.236905	2
-19.798117	0.315271	2
-19.798117	0.134821	2
-19.731937	0.134821	2
-19.639374	0.241795	2
-19.639374	0.257774	2
-19.639374	0.063561	2
-19.668989	0.204872	2
-19.601272	0.168855	2
-19.701774	0.221330	2
-19.725308	0.221330	2
-19.725308	0.221330	2
-19.783990	0.053480	2
-19.871484	0.053480	2
-19.871484	0.142340	2
-19.871484	0.142340	2
-19.871484	0.014817	2
-19.871484	0.085312	2
-19.857808	0.085312	2
-19.843056	0.085312	2
-19.830597	0.210645	2
-19.724517	0.322033	2
-19.724517	0.397023	2
-19.740510	0.397023	2
-19.749813	0.664898	2
-19.749813	0.378576	2
-19.837511	0.244893	2
-19.837511	0.244893	2
-19.818902	0.244893	2
-19.833426	0.244893	2
-19.795614	0.474752	2
-19.833544	0.265901	2
-19.895347	0.514245	2
-19.807540	0.300204	2
-19.723580	0.459749	2
-19.734187	0.459749	2
-19.734202	0.459749	2
-19.765788	0.459749	2
-19.763782	0.425886	2
-19.659366	0.240104	2
-19.671783	0.328281	2
-19.587449	0.197137	2
-19.483654	0.197137	2
-19.471972	0.197137	2
-19.471972	0.126498	2
-19.504076	0.126498	2
-19.462891	0.125538	2
-19.462891	0.052360	2
-19.546532	0.216929	2
-19.483867	0.274259	2
-19.483867	0.343789	2
-19.483867	0.261851	2
-19.535394	0.240651	2
-19.506325	0.240651	2
-19.573620	0.240651	2
-19.619029	0.108135	2
-19.619029	0.283678	2
-19.714415	0.283678	2
-19.696732	0.121568	2
-19.673229	0.121568	2
-19.738743	0.217613	2
-19.747482	0.217613	2
-19.797496	0.217613	2
-19.797496	0.108759	2
-19.797496	0.228681	2
-19.770496	0.013713	2
-19.701475	0.213222	2
-19.701475	0.366068	2
-19.701475	0.220728	2
-19.701475	0.475211	2
-19.654060	0.642243	2
-19.654060	0.642243	2
-19.746227	0.512645	2
-19.807447	0.512645	2
-19.807447	0.600073	2
-19.753232	0.600073	2
-19.873060	0.521282	2
-19.873060	0.660107	2
-19.873060	0.697545	2
-19.824518	0.835514	2
-19.774416	0.835514	2
-19.678149	0.591837	2
-19.630490	0.412517	2
-19.630490	0.412517	2
-19.659552	0.412517	2
-19.735468	0.412517	2
-19.735468	0.406284	2
-19.735468	0.295068	2
-19.819068	0.027049	2
-19.819068	0.235492	2
-19.853418	0.235492	2
-19.916185	0.170248	2
-19.968457	0.156770	2
-19.934506	0.248111	2
-19.834749	0.248111	2
-19.818529	0.199510	2
-19.818529	0.199510	2
-19.818529	0.119982	2
-19.818529	0.110912	2
-19.740453	0.169930	2
-19.819565	0.169930	2
-19.816886	0.024318	2
-19.816886	0.163108	2
-19.723321	0.163108	2
-19.723321	0.460768	2
-19.773456	0.282453	2
-19.748169	0.268942	2
-19.762291	0.170960	2
-19.654471	0.184477	2
-19.654471	0.120953	2
-19.654471	0.120953	2
-19.584144	0.168087	2
-19.584144	0.133560	2
-19.614008	0.063312	2
-19.625413	0.130656	2
-19.601918	0.037114	2
-19.644512	0.185407	2
-19.676686	0.185407	2
-19.676686	0.090232	2
-19.694613	0.025049	2
-19.694613	0.268426	2
-19.653306	0.433308	2
-19.683209	0.433308	2
-19.683209	0.149610	2
-19.646256	0.266856	2
-19.750973	0.378270	2
-19.852349	0.378270	2
-19.878951	0.121175	2
-19.878951	0.217560	2
-19.781649	0.325625	2
-19.894020	0.325625	2
-19.894020	0.325625	2
-19.933261	0.613529	2
-20.024581	0.613529	2
-20.044603	0.629836	2
-19.991258	0.629836	2
-20.037341	0.629836	2
-20.037341	0.364017	2
-20.037341	0.439039	2
-20.037341	0.174987	2
-20.037341	0.208129	2
-20.053750	0.282007	2
-19.996000	0.282007	2
-19.996000	0.282007	2
-19.953851	0.370590	2
-19.883170	0.370590	2
-19.883170	0.537221	2
-19.883170	0.725742	2
-19.796653	0.458180	2
-19.763280	0.530012	2
-19.763280	0.569210	2
-19.763280	0.557240	2
-19.831430	0.557240	2
-19.787463	0.613676	2
-19.823324	0.899614	2
-19.911694	0.940600	2
-19.911694	0.866911	2
-19.949009	0.975007	2
-19.949009	0.975007	2
-19.949009	0.975007	2
-19.949009	1.153495	2
-19.928054	1.126103	2
-20.000079	1.126103	2
-20.043652	1.066861	2
-20.154770	1.066861	2
-20.218101	0.865271	2
-20.218101	0.700972	2
-20.218101	0.700972	2
-20.167442	0.447667	2
-20.167442	0.447667	2
-20.167442	0.447667	2
-20.250956	0.426193	2
-20.250956	0.426193	2
-20.368011	0.454386	2
-20.337216	0.497075	2
-20.381816	0.336734	2
-20.381816	0.157751	2
-20.292598	0.157751	2
-20.321905	0.014427	2
-20.321905	0.122610	1
-20.321905	0.241512	2
-20.321905	0.313856	1
-20.242045	0.313856	1
-20.242045	0.313856	1
-20.306111	0.094022	1
-20.287772	0.039778	1
-20.341463	0.039778	1
-20.341463	0.039778	1
-20.408697	0.039778	1
-20.408697	0.047533	2
-20.408697	0.113372	2
-20.460676	0.147907	2
-20.459693	0.011077	2
-20.521074	0.214482	2
-20.444671	0.172876	2
-20.444671	0.172876	2
-20.508618	0.043684	2
-20.433443	0.043684	2
-20.433443	0.260522	2
-20.547094	0.260522	1
-20.547094	0.260522	1
-20.547094	0.072268	1
-20.547094	0.072268	1
-20.559518	0.072268	1
-20.479622	0.016151	1
-20.509399	0.016151	1
-20.488631	0.016151	1
-20.568684	0.204508	1
-20.630664	0.175662	1
-20.651949	0.175662	1
-20.651949	0.123109	1
-20.677245	0.344112	1
-20.677245	0.484755	1
-20.632723	0.252002	1
-20.586252	0.157969	1
-20.613230	0.157969	1
-20.613230	0.157969	1
-20.613230	0.157969	1
-20.703693	0.050836	1
-20.802428	0.050836	1
-20.802428	0.050836	1
-20.748219	0.050836	1
-20.748219	0.050836	2
-20.748219	0.050836	1
-20.710497	0.050836	1
-20.722849	0.020360	1
-20.634138	0.024266	1
-20.634138	0.141659	1
-20.722810	0.168714	1
-20.722810	0.189390	2
-20.684259	0.436369	2
-20.667850	0.392216	2
-20.667850	0.392216	2
-20.680542	0.268404	2
-20.726978	0.268404	2
-20.779469	0.184649	2
-20.748945	0.392838	2
-20.853503	0.153775	2
-20.853503	0.153775	2
-20.886705	0.153775	2
-20.921411	0.153775	2
-20.861413	0.054507	2
-20.840308	0.312903	2
-20.821691	0.312903	2
-20.912346	0.172609	2
-20.882387	0.190632	2
-20.882387	0.167534	2
-20.882387	0.183302	2
-20.882387	0.183302	2
-20.966147	0.108354	2
-20.955721	0.108354	2
-21.019817	0.052926	2
-21.075658	0.058688	2
-21.142253	0.058688	2
-21.142253	0.042310	2
-21.142253	0.112850	2
-21.078610	0.160546	2
-21.001041	0.160546	2
-20.949629	0.160546	2
-20.896858	0.160546	2
-20.841054	0.160546	2
-20.841054	0.122720	2
-20.751340	0.122720	2
-20.803987	0.122720	2
-20.803987	0.122720	2
-20.685851	0.122720	2
-20.727130	0.050437	1
-20.681842	0.050437	1
-20.723217	0.083805	1
-20.723217	0.083805	1
-20.757331	0.142524	1
-20.707291	0.091298	1
-20.707291	0.091298	1
-20.793818	0.091298	1
-20.738388	0.091298	1
-20.738388	0.091298	1
-20.766835	0.069898	1
-20.766835	0.369577	1
-20.766835	0.369577	1
-20.761254	0.369577	2
-20.761254	0.163540	2
-20.862590	0.128180	2
-20.862590	0.380189	2
-20.879660	0.313327	2
-20.856599	0.167153	2
-20.759669	0.122373	2
-20.794149	0.122373	2
-20.879816	0.122373	2
-20.879816	0.040750	2
-20.788410	0.217979	2
-20.788410	0.236332	2
-20.790083	0.236332	2
-20.790083	0.077035	2
-20.771981	0.077035	2
-20.771981	0.263892	2
-20.771981	0.017819	2
-20.771981	0.191139	2
-20.771981	0.191139	2
-20.771981	0.191139	2
-20.837200	0.191139	2
-20.789145	0.208883	2
-20.720746	0.030664	2
-20.720746	0.107182	2
-20.690034	0.107182	2
-20.666684	0.130247	2
-20.666684	0.086204	2
-20.666684	0.149357	2
-20.761621	0.443424	2
-20.816654	0.608456	2
-20.841489	0.586215	2
-20.845250	0.586215	2
-20.832658	0.353560	2
-20.832658	0.148007	2
-20.802864	0.148007	2
-20.698183	0.040922	2
-20.698183	0.022588	2
-20.610053	0.182068	2
-20.572499	0.381968	2
-20.566720	0.158961	2
-20.566720	0.061817	2
-20.501192	0.061817	2
-20.517998	0.296407	2
-20.441293	0.059401	2
-20.441293	0.059401	2
-20.416117	0.146737	2
-20.416117	0.087520	2
-20.416117	0.087520	2
-20.416117	0.028941	2
-20.416117	0.029255	1
-20.467116	0.216274	2
-20.540566	0.319436	2
-20.512928	0.086909	2
-20.626017	0.086909	1
-20.511686	0.115986	1
-20.525624	0.166319	1
-20.592871	0.091693	1
-20.502545	0.091693	1
-20.480640	0.114343	1
-20.416486	0.114343	1
-20.416486	0.114343	1
-20.378307	0.043590	1
-20.446241	0.043590	1
-20.446241	0.086920	1
-20.505974	0.086920	1
-20.522962	0.111556	1
-20.522962	0.111556	1
-20.522962	0.283064	1
-20.431533	0.273021	1
-20.319485	0.273021	1
-20.295031	0.273021	1
-20.221911	0.122094	1
-20.299043	0.384067	1
-20.268385	0.384067	1
-20.347081	0.101913	1
-20.347081	0.085549	1
-20.258323	0.224243	1
-20.241243	0.204487	1
-20.256439	0.204487	1
-20.232448	0.136759	1
-20.263310	0.136759	1
-20.220118	0.133554	1
-20.220118	0.234243	1
-20.214131	0.067038	2
-20.214131	0.067038	2
-20.215858	0.041135	2
-20.162499	0.196908	2
-20.162499	0.027475	2
-20.193478	0.291443	2
-20.193478	0.291443	2
-20.114191	0.241420	2
-20.149239	0.134870	2
-20.149239	0.244369	2
-20.149239	0.283341	2
-20.158949	0.283341	2
-20.147245	0.260102	2
-20.142163	0.260102	2
-20.159058	0.278646	2
-20.053320	0.022147	2
-20.053320	0.026450	2
-20.053320	0.092624	2
-20.053320	0.096879	2
-20.053320	0.073195	2
-20.082680	0.073195	2
-20.082680	0.073195	2
-20.070494	0.310959	2
-20.076835	0.217814	2
-20.114778	0.296993	2
-20.047555	0.230967	2
-20.047555	0.230967	2
-20.078893	0.229112	2
-20.078893	0.337743	2
-20.076948	0.041353	2
-20.076948	0.114288	2
-20.020502	0.230370	2
-19.976378	0.202086	2
-20.088883	0.257554	2
-20.007364	0.185361	2
-19.972714	0.185361	2
-20.081157	0.185361	2
-20.037037	0.204407	2
-20.013564	0.252672	2
-19.964188	0.025119	2
-19.964188	0.025119	1
-19.939810	0.025119	1
-19.913109	0.216394	1
-19.913109	0.216394	1
-19.913109	0.216394	1
-19.894033	0.031304	1
-19.894033	0.031304	1
-19.969491	0.032385	1
-19.909966	0.032385	1
-19.956065	0.032385	1
-20.000489	0.047894	1
-20.030821	0.071085	2
-20.052052	0.232246	2
-20.052052	0.464011	2
-20.052052	0.408792	2
-20.052052	0.287162	2
-20.066146	0.102461	2
-20.075754	0.102461	2
-20.014490	0.231843	2
-20.059357	0.298520	2
-19.990252	0.298520	2
-19.990252	0.224169	2
-19.990252	0.432336	2
-19.951299	0.644092	2
-19.911292	0.494799	2
-19.897738	0.495863	2
-19.897738	0.720439	2
-19.897738	0.720439	2
-19.850752	0.435941	2
-19.916431	0.435941	2
-19.834629	0.460919	2
-19.834629	0.460919	2
-19.834629	0.391597	2
-19.796141	0.391597	2
-19.847620	0.250509	2
-19.869207	0.031434	2
-19.875537	0.031434	1
-19.830751	0.123088	2
-19.925536	0.234509	2
-19.925536	0.234509	2
-19.925705	0.166422	2
-19.980673	0.310984	2
-20.018786	0.267724	2
-19.965888	0.267724	2
-19.902614	0.267724	2
-19.870646	0.267724	2
-19.867754	0.267724	2
-19.867754	0.267724	2
-19.815234	0.049531	2
-19.815234	0.185243	2
-19.751990	0.197820	2
-19.728102	0.197820	2
-19.710436	0.238001	2
-19.767861	0.184537	2
-19.710843	0.134345	2
-19.823101	0.134345	2
-19.703823	0.145524	2
-19.731175	0.110196	2
-19.707273	0.055989	2
-19.677847	0.193610	2
-19.677847	0.193610	2
-19.677847	0.105852	2
-19.759123	0.105852	2
-19.759123	0.264237	2
-19.706983	0.264237	2
-19.685204	0.141530	2
-19.662261	0.141530	2
-19.662261	0.141530	2
-19.726233	0.051068	2
-19.729508	0.041664	2
-19.825807	0.255133	2
-19.888038	0.111577	2
-19.888038	0.149923	2
-19.964084	0.149923	2
-19.893830	0.333576	2
-19.903757	0.333576	2
-19.994077	0.333576	2
-19.994077	0.246490	2
-20.101446	0.246490	2
-20.156338	0.246490	2
-20.177842	0.088812	2
-20.177842	0.088812	2
-20.177842	0.239633	2
-20.160190	0.239633	2
-20.162858	0.239633	2
-20.046009	0.309200	2
-20.046009	0.309200	2
-20.108600	0.431410	2
-20.132901	0.690749	2
-20.165959	0.538009	2
-20.165959	0.405143	2
-20.115438	0.279790	2
-20.115438	0.037590	2
-20.115438	0.029843	2
-20.115438	0.177838	2
-20.110534	0.177838	2
-20.107126	0.128630	2
-20.107126	0.029262	2
-20.107126	0.086090	2
-20.079589	0.112977	2
-20.062298	0.112977	2
-20.105709	0.075623	2
-20.103187	0.329048	2
-20.065685	0.262875	2
-20.065685	0.041980	2
-20.065685	0.041980	2
-20.083770	0.108277	2
-20.094755	0.053216	2
-20.161525	0.061326	2
-20.187537	0.062492	2
-20.187537	0.052182	2
-20.187537	0.105898	2
-20.248514	0.058094	2
-20.300084	0.058094	2
-20.300084	0.016984	2
-20.291958	0.053720	2
-20.257551	0.217387	2
-20.295824	0.201520	2
-20.407175	0.462571	2
-20.451771	0.443730	2
-20.398769	0.410332	2
-20.398769	0.152339	2
-20.353520	0.054082	2
-20.250126	0.054082	1
-20.224735	0.057171	1
-20.184685	0.273438	2
-20.184685	0.273438	2
-20.184685	0.273438	2
-20.184685	0.494792	2
-20.249658	0.377056	2
-20.244919	0.248754	2
-20.233005	0.356849	2
-20.135994	0.356849	2
-20.135994	0.356849	2
-20.151372	0.160744	2
-20.206534	0.200551	2
-20.111836	0.200551	2
-20.111836	0.050995	2
-20.100345	0.161751	2
-20.100345	0.168164	2
-20.100345	0.010223	2
-20.147554	0.010223	1
-20.168032	0.010223	1
-20.186875	0.061810	1
-20.186875	0.061810	1
-20.186875	0.061810	1
-20.089589	0.043504	2
-20.132319	0.030685	2
-20.132319	0.072596	2
-20.097637	0.207844	2
-20.097637	0.110656	2
-20.097637	0.240380	2
-20.097637	0.189797	2
-20.097624	0.410127	2
-20.097624	0.370486	2
-20.196869	0.370486	2
-20.175642	0.320496	2
-20.175642	0.320496	2
-20.093078	0.320496	2
-20.044604	0.189565	2
-20.044604	0.140767	2
-19.948835	0.046628	2
-19.948835	0.073595	2
-20.038961	0.073595	2
-19.998022	0.180626	2
-19.998022	0.180626	2
-19.982333	0.180626	2
-19.982333	0.180626	2
-19.916122	0.282328	2
-19.916122	0.282328	2
-19.904812	0.214763	2
-19.904812	0.127786	2
-19.807013	0.314784	2
-19.807013	0.379493	2
-19.807013	0.566188	2
-19.807013	0.566188	2
-19.807013	0.515537	2
-19.763648	0.512711	2
-19.763648	0.720041	2
-19.763648	0.451656	2
-19.737348	0.451656	2
-19.737348	0.223591	2
-19.618323	0.223591	2
-19.618323	0.255029	2
-19.615578	0.158556	2
-19.615578	0.160921	2
-19.510356	0.413625	2
-19.481466	0.224563	2
-19.470001	0.030144	2
-19.470001	0.101448	2
-19.470001	0.054197	2
-19.470001	0.102684	2
-19.419526	0.155638	2
-19.409299	0.448612	2
-19.477299	0.164090	2
-19.458992	0.200688	2
-19.486627	0.200688	2
-19.409097	0.185035	2
-19.457323	0.015231	2
-19.486094	0.245857	1
-19.469150	0.156426	1
-19.443735	0.156426	1
-19.443735	0.260880	1
-19.430578	0.260880	1
-19.436191	0.104624	1
-19.334225	0.139357	1
-19.383180	0.139528	1
-19.383180	0.139528	1
-19.307943	0.139528	1
-19.403499	0.139528	1
-19.403499	0.139528	1
-19.421456	0.022026	1
-19.404697	0.022026	1
-19.310250	0.022026	1
-19.310250	0.076322	1
-19.307264	0.076322	1
-19.295301	0.076322	1
-19.265560	0.257105	2
-19.265560	0.280397	2
-19.265560	0.190379	2
-19.160811	0.140926	2
-19.160811	0.140926	2
-19.160811	0.030882	2
-19.236162	0.097268	2
-19.144943	0.097268	2
-19.213578	0.097268	2
-19.213578	0.213908	2
-19.213578	0.213908	2
-19.281992	0.156761	2
-19.169254	0.156761	2
-19.169254	0.156761	2
-19.138539	0.156761	2
-19.086342	0.228430	2
-19.053555	0.228430	2
-19.031524	0.228430	2
-19.031524	0.055631	2
-19.031524	0.055631	2
-19.079485	0.055631	2
-19.173865	0.155740	2
-19.173865	0.155740	2
-19.177159	0.435983	2
-19.177159	0.541295	2
-19.164121	0.520319	2
-19.164121	0.520319	2
-19.058656	0.324120	2
-19.024527	0.366355	2
-19.096127	0.182816	2
-19.149040	0.062018	2
-19.254302	0.146657	2
-19.221898	0.061070	2
-19.221898	0.061070	2
-19.186428	0.192301	2
-19.186428	0.108747	2
-19.186428	0.052446	2
-19.161481	0.328284	2
-19.161481	0.453716	2
-19.200086	0.356745	2
-19.278355	0.513674	2
-19.254109	0.513674	2
-19.341478	0.378479	2
-19.356686	0.199344	2
-19.324591	0.044136	2
-19.339847	0.292811	2
-19.327817	0.292811	2
-19.327817	0.035954	2
-19.336906	0.274055	2
-19.359833	0.135482	2
-19.359833	0.135482	2
-19.312770	0.101116	2
-19.312770	0.123815	2
-19.392202	0.409785	2
-19.392202	0.614075	2
-19.392202	0.529618	2
-19.343171	0.529618	2
-19.345922	0.599269	2
-19.338155	0.599269	2
-19.231862	0.599269	2
-19.231862	0.428620	2
-19.268821	0.428620	2
-19.295857	0.284488	2
-19.295857	0.347703	2
-19.288391	0.347703	2
-19.259544	0.439872	2
-19.259544	0.417010	2
-19.259544	0.667179	2
-19.259544	0.568792	1
-19.253049	0.518422	1
-19.245615	0.237167	1
-19.245615	0.371776	1
-19.205077	0.319187	1
-19.228601	0.504135	1
-19.228601	0.416634	1
-19.239538	0.231570	1
-19.231990	0.231570	1
-19.231990	0.061090	1
-19.276119	0.212526	1
-19.309501	0.161885	1
-19.309501	0.161885	1
-19.212300	0.161885	1
-19.212300	0.161885	1
-19.212300	0.022488	1
-19.219204	0.022488	1
-19.178811	0.022488	1
-19.217602	0.013419	1
-19.127315	0.013419	1
-19.094497	0.195500	2
-19.164609	0.431432	2
-19.279349	0.431432	2
-19.204971	0.431432	2
-19.137631	0.431432	2
-19.192912	0.431432	2
-19.177460	0.431432	2
-19.121561	0.221854	2
-19.121561	0.436407	2
-19.017077	0.379183	2
-18.998643	0.149694	2
-18.998643	0.264897	2
-18.889895	0.396230	2
-18.889895	0.351282	2
-18.902889	0.351282	2
-18.955828	0.123303	2
-18.970789	0.180568	2
-18.970789	0.180568	2
-19.066950	0.095759	2
-19.183779	0.378752	2
-19.183779	0.378752	2
-19.137343	0.378752	2
-19.114184	0.366086	2
-19.114184	0.339197	2
-19.160624	0.339197	2
-19.160624	0.516682	2
-19.267446	0.516682	2
-19.319496	0.364947	2
-19.319496	0.228860	2
-19.330685	0.364602	2
-19.300937	0.194239	2
-19.300937	0.202793	2
-19.384763	0.369829	2
-19.365512	0.205719	2
-19.364069	0.466698	2
-19.364069	0.322501	2
-19.414641	0.507346	2
-19.417046	0.518229	2
-19.337699	0.304899	2
-19.337699	0.472766	2
-19.353486	0.472766	2
-19.405499	0.352272	2
-19.461584	0.410674	2
-19.532505	0.320489	2
-19.532505	0.148837	2
-19.597569	0.435261	2
-19.516051	0.378344	2
-19.597947	0.271646	2
-19.551382	0.271646	2
-19.597464	0.356238	2
-19.514349	0.604120	2
-19.514349	0.623002	2
-19.473911	0.579492	2
-19.426950	0.516783	2
-19.326954	0.293976	2
-19.326954	0.261193	2
-19.347045	0.184044	2
-19.235553	0.184044	2
-19.235553	0.184044	2
-19.235553	0.362961	2
-19.235553	0.162401	2
-19.237887	0.091442	2
-19.237887	0.091442	2
-19.255047	0.080031	2
-19.142170	0.080031	2
-19.224690	0.042239	2
-19.222501	0.042239	2
-19.340384	0.068020	2
-19.442377	0.176904	2
-19.440894	0.190604	2
-19.469760	0.053706	2
-19.485764	0.043859	2
-19.485764	0.083575	2
-19.485764	0.083575	2
-19.450220	0.194962	2
-19.436780	0.098814	2
-19.436780	0.098814	2
-19.436780	0.098814	1
-19.496015	0.198752	1
-19.412955	0.198752	1
-19.360270	0.198752	1
-19.370226	0.198752	1
-19.315281	0.132047	1
-19.217566	0.105970	2
-19.217566	0.213168	2
-19.113655	0.066318	2
-19.113655	0.188599	2
-19.056398	0.188599	2
-19.097698	0.214645	2
-19.182203	0.077205	2
-19.246009	0.077205	2
-19.291265	0.094758	2
-19.322757	0.195821	2
-19.213968	0.195821	2
-19.096316	0.195821	2
-19.096316	0.117867	2
-19.056710	0.368727	1
-19.026570	0.306121	1
-18.951562	0.405703	1
-19.046865	0.390683	1
-18.983725	0.116080	1
-19.007202	0.169833	1
-19.006799	0.120371	1
-19.006799	0.177578	1
-18.985562	0.223891	1
-19.060493	0.223891	1
-19.050821	0.191921	1
-19.050821	0.191921	1
-19.062148	0.415363	1
-18.995201	0.556007	1
-18.990800	0.615111	1
-18.989765	0.447692	1
-18.989765	0.437711	1
-18.989765	0.364633	1
-18.996422	0.493959	1
-18.909770	0.493959	2
-18.897253	0.255192	1
-18.962390	0.170515	1
-19.009488	0.170515	1
-18.982718	0.170515	2
-18.982718	0.170515	2
-18.864330	0.102033	2
-18.864330	0.102033	2
-18.889679	0.102033	2
-18.888936	0.308342	2
-18.894811	0.322375	2
-18.894811	0.216850	2
-18.877864	0.092473	2
-18.877864	0.092473	2
-18.877864	0.092473	2
-18.877864	0.092473	2
-18.945635	0.255592	2
-18.857394	0.487325	2
-18.857394	0.570105	2
-18.885904	0.570105	2
-18.870940	0.612835	2
-18.868553	0.418410	2
-18.868553	0.418410	2
-18.868553	0.278511	2
-18.868553	0.157969	2
-18.881278	0.439264	2
-18.881278	0.521905	2
-18.895041	0.549023	2
-18.895041	0.335842	2
-18.789567	0.382889	2
-18.802806	0.378099	2
-18.841556	0.343565	2
-18.927051	0.443938	2
-18.938373	0.443938	2
-18.936255	0.443938	2
-18.861632	0.436811	2
-18.861632	0.505494	2
-18.909904	0.244238	2
-18.909904	0.244238	2
-18.846403	0.355172	2
-18.926862	0.111782	2
-18.926862	0.087001	2
-18.926862	0.050421	2
-18.926862	0.050421	2
-18.926862	0.133343	2
-18.901251	0.098976	2
-18.901251	0.296751	2
-18.901251	0.296751	2
-18.901251	0.296751	2
-18.901251	0.260628	2
-18.901251	0.414084	2
-18.936040	0.500817	2
-18.936040	0.442415	2
-18.921510	0.442415	2
-18.978304	0.152652	2
-18.913631	0.152652	2
-18.884099	0.152652	2
-18.978085	0.419050	2
-18.978085	0.419050	2
-18.978085	0.392807	2
-18.998417	0.618875	2
-19.078411	0.618875	2
-19.004153	0.553595	2
-18.910520	0.289963	2
-18.852828	0.258598	2
